name_ima,Expected,Catalog_predict,WildClip_predict,BioCLIP_predict
0_0_590d2c39-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_590d2c52-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_590d2c89-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_590d2cf4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_590d2d50-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,badger
0_0_590d2d84-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,badger
0_0_590ebb8f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_590ebc8c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_590ebcfe-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5910487c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_59104885-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_591048ea-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5910493e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59104a4d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_59104b82-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59104bcc-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5911d695-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5911d6a1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bird
0_0_5911d6aa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5911d774-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5911d81c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5911d87a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5911d9e4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,dog
0_0_59136574-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,badger
0_0_5913661f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_591366ac-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,badger
0_0_5914eec5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5914eec8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5914eee6-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5914ef8e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5914f0fd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5914f10a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,bird
0_0_5914f17d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_591678ab-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_0_591678c2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_59167a05-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59167aec-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59167b1a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,rabbit
0_0_5918080b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5918080e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59180867-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,rabbit
0_0_59180873-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5918087a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5918090d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59180b81-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5919960e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,dog,skunk
0_0_591996ee-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59199724-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_591b2291-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_591b2370-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,rabbit
0_0_591b241f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_591b25e5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_591cb363-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_591cb376-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_591cb387-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_591cb425-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_591cb432-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_591e3f62-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_591e411b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_591e4144-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_591fd0d5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_591fd41f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_591fd453-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_591fd494-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5921631e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5921639f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_592163c2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_592164b0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59216509-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_59216513-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_5921653e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_592165f0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_5922ea65-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5922ec1e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,skunk
0_0_592479c3-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59247a8c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59247b56-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59247c3d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59247c52-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59260c52-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_59260c7a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59260e4c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59260ef5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59279b2d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59279c45-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59279df6-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59292d27-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59292f4c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_592abe23-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_592abfc8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_592c4e6b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_592de3fa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_592de50b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,dog
0_0_592de536-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_592f6fcd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,fox
0_0_592f716f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_0_592f71d8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5930fe4b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5931015f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_59310162-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_59328d4f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5934188c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_593418f8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59341a9f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,cat
0_0_59341b65-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5935a744-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5935a8b1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_5937332f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_5937346c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_0_593734fc-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_593735dd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5938c067-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_5938c07d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5938c31e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,dog
0_0_5938c400-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_593a4d42-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,rabbit
0_0_593a4e9b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_593bdb11-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_593d6772-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,badger
0_0_593d68ae-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_0_593ef4c2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_593ef4ef-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_594081e2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,fox
0_0_5940833b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_594083a5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_594083b1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59420ecc-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59420fa5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59421065-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bird,fox
0_0_59439d5e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,cat
0_0_59439e4c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,dog,rabbit
0_0_59452b7e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59452b88-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59452c92-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59452d97-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59452dd8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5946b96d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5946ba9a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_59484460-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_59484594-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59484660-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5949ce71-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5949cea8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59642027-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_596a4dbf-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_596bdafb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_596bdb3c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_596d64cd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_596eefe1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_5971f865-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_597830ec-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_5979bb8e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5979bccb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,cat
0_0_5979bcf3-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_597b47bd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_597b49ed-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_597cd741-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,fox
0_0_597fed7a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,skunk
0_0_597fee86-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_597fefa1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,dog,fox
0_0_59817b8e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_5987b41e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5989448d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_598ace8e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_598c5c34-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_5991046d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_599104ae-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_5992920a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5992921a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_59973f7e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,dog
0_0_5998cd51-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_5998cec7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_599a59c1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_599a5c9a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_599fbf62-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_59a17aa5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_59a17ce4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_59a30dc7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,fox
0_0_59a49ae4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_59a7bdf8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,dog
0_0_59a94ce0-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,dog
0_0_59aada51-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59ac6b0a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59ac6b4b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59ac6d42-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,bird
0_0_59af96b4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,dog
0_0_59b2e99f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_59b483aa-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_0_59b7a699-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59b93a32-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59be3fb5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59be3fcb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_59bfddb9-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,deer,fox
0_0_59bfdf1d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_0_59c17795-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59c4c105-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59c66af8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59c66b9a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59c66c03-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_59cb394f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_0_59cf469d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,skunk,skunk
0_0_59d0e247-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,deer,fox
0_0_59d5b6a5-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_0_59da8bb4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59ddbf9e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59ddc303-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59df5c52-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_59e1052c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59e2a283-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_59e2a325-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_59e5dea1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,bird
0_0_59e5dec7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_0_59e5df56-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,bird
0_0_59e77e4a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,bobcat
0_0_59e91b96-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_59eab751-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_59ec563b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59edf05f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_59ef8b3f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,skunk
0_0_59ef8e71-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59f2c454-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59f2c58b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_59f2c5d4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_0_59f5fea8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59f5feaf-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_59f7996c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_59f79a71-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,badger
0_0_59f94506-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_59f945ab-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_59fc805c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_0_59ffbb2f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_5a015f0d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5a02fb0c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5a049322-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,fox
0_0_5a049478-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5a04951b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5a0630b4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5a0c9bdb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,empty
0_0_5a0e3509-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,empty
0_0_5a116bdb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_0_5a14a58c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,skunk,badger
0_0_5a14a5f8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5a163f97-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,bird
0_0_5a1b1343-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_5a1cb1f8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5a1e4f70-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5a1e530e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5a1e531f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5a1fe583-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5a1fe58e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_0_5a1fe595-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_0_5a217606-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5a230ee7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_0_5a2311d2-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_0_5a24a793-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_0_5a296344-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_0_5a2965c4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,badger
0_0_5a2c842b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,skunk
0_0_5a2c85de-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_585daaec-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_585dac22-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_5860ed77-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,badger
0_1_5860f074-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_58629372-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_1_586c8766-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_5874d455-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,badger
0_1_58768255-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,skunk
0_1_58782835-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_1_5879d30e-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_1_58809392-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_1_5883e876-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rabbit,fox
0_1_5888be1a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,badger
0_1_5896072f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,badger
0_1_58a530d8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bobcat
0_1_58a6e6b1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_58aa59f4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,dog,rabbit
0_1_58b2f06d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_58b9d697-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,rabbit
0_1_58c7f1db-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,fox
0_1_58cb1284-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_1_58d2ea05-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,skunk
0_1_58d61316-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_58d7a0f1-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_58d7a278-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,bird
0_1_58dc4d66-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_1_58df6aee-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,fox
0_1_58e283a4-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_58e59a18-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,fox
